    0.108510718250434124E+00    0.304889236780964268E+01   -0.906705037636239553E+00   -0.862997629344597783E+00   -0.202569638978139466E+01   -0.425402887600371038E+01    0.268782977976567139E-01    0.123238545520418796E+00    0.395646296633927808E+00    0.271118647885371877E+00    0.100429355422318558E+02    0.100648028141844637E+01    0.100158210018210199E-04   -0.300171225468391611E+01    0.261029148799844052E+03
    0.106501416943524774E+00    0.296845408545174827E+01   -0.912908384712817877E+00   -0.764673466967488835E+00   -0.200848596357508047E+01   -0.416722235086032988E+01   -0.176569037235978499E-01    0.217387615460166828E+00    0.401806995912826592E+00    0.268443925259476301E+00    0.999209729517939671E+01    0.100194577647755545E+01    0.100155160519720406E-04   -0.300016661629079451E+01    0.261034406954887572E+03
    0.991162699012342330E-01    0.298740298209697208E+01   -0.876657740836172650E+00   -0.825553546974695962E+00   -0.201073994304263781E+01   -0.415408270420960690E+01    0.347450065198895430E-01    0.309163854022482809E-01    0.402586490300395727E+00    0.268750303220810116E+00    0.100156210350169594E+02    0.100179939155456887E+01    0.103807574876910843E-04   -0.300453762686105552E+01    0.261193442110976378E+03
    0.960390193417772764E-01    0.301307239006599836E+01   -0.889662396832735070E+00   -0.828722428493406937E+00   -0.199564343936131827E+01   -0.422345702477150908E+01   -0.175732345191210726E-01   -0.201386924479038498E+00    0.398161828625226533E+00    0.272061491228510977E+00    0.100350163410753552E+02    0.100005329166397061E+01    0.102175872132462921E-04   -0.300280835822568637E+01    0.261249836353425565E+03
    0.101102188437554474E+00    0.301737361578352647E+01   -0.894836481217517132E+00   -0.839582909574881242E+00   -0.200284062878469893E+01   -0.423001376319485445E+01   -0.232798143651145040E-01    0.128288290744091427E+00    0.397463786414434361E+00    0.271915393230957925E+00    0.100551142413116334E+02    0.100130757311631391E+01    0.103498554373247158E-04   -0.300507047842175457E+01    0.261256862817405079E+03
    0.104249030262344888E+00    0.300409473488672063E+01   -0.911618227303618411E+00   -0.766346890822374505E+00   -0.201830592857579916E+01   -0.421234188758432015E+01    0.203215345814555803E-02    0.103679716710885828E+00    0.396986022409906547E+00    0.271050688965614017E+00    0.998915056880817254E+01    0.997280263260703292E+00    0.101141824298110715E-04   -0.300059123788550064E+01    0.261333402269775547E+03
    0.933973980992348629E-01    0.297278290876823448E+01   -0.887061884556878510E+00   -0.809420768601649243E+00   -0.197862891087036274E+01   -0.420168015991652055E+01    0.386979335382342526E-01    0.401140629545118088E-01    0.401593188402828316E+00    0.268458294072744630E+00    0.100127397390665411E+02    0.994178666463651495E+00    0.978053405998629256E-05   -0.299724267227090291E+01    0.261450548746755032E+03
    0.961535854372641552E-01    0.299667217375239225E+01   -0.891453294921936035E+00   -0.807679252240967926E+00   -0.199558334082799327E+01   -0.421467812648822004E+01    0.405559836094546711E-01    0.508978193713982563E-01    0.400923090005780192E+00    0.269918685134418745E+00    0.998639237490534981E+01    0.100835936513965474E+01    0.100139185269453697E-04   -0.300071496392629600E+01    0.262024591418868567E+03
    0.969666413931342674E-01    0.301657627236203396E+01   -0.909249336799257790E+00   -0.781425260591307236E+00   -0.202026644263968080E+01   -0.423377790092212791E+01   -0.178136126410777251E-02   -0.235785697857160415E-02    0.397634159432861123E+00    0.271706361200857005E+00    0.100127276329839443E+02    0.100058577803777116E+01    0.987487695440288290E-05   -0.299937325863250548E+01    0.262347295663681905E+03
    0.101937581989391290E+00    0.298747266971165359E+01   -0.897863458116376023E+00   -0.818658639765960316E+00   -0.201243330591573333E+01   -0.420151732885501872E+01    0.169123701615436772E-01    0.158428404593367489E+00    0.397729445955981253E+00    0.271742916696576631E+00    0.100708186238097586E+02    0.995419001892935196E+00    0.102182629125827885E-04   -0.300283193490670541E+01    0.262375339013104792E+03
    0.960070451253809409E-01    0.299535237122638165E+01   -0.907966134387152124E+00   -0.781031928265848663E+00   -0.200409037306038407E+01   -0.421336630488019459E+01    0.279640575517561274E-01    0.168907972893181935E+00    0.399550477019187611E+00    0.270097941083129622E+00    0.994386525207194083E+01    0.100358079655209265E+01    0.960510526362940211E-05   -0.299543539016176741E+01    0.262398976840122089E+03
    0.968370570138397113E-01    0.297978844078550686E+01   -0.906210727683529171E+00   -0.771658545055972311E+00   -0.198699796510203797E+01   -0.419304930742419035E+01    0.253327230404813974E-01   -0.278443186703274392E-01    0.401685368128387177E+00    0.270060516229653713E+00    0.100361682551316758E+02    0.996322771769984517E+00    0.103262245584005482E-04   -0.300331553683841257E+01    0.262428661679134734E+03
    0.102372990132074904E+00    0.301990875857088525E+01   -0.911663292547109094E+00   -0.803935942016011040E+00   -0.202685685645134761E+01   -0.421052989979227199E+01    0.503668212049390718E-02    0.117468367047241173E+00    0.400125881619893320E+00    0.270410471587687662E+00    0.100306638327209008E+02    0.100554754912645317E+01    0.100511571014150975E-04   -0.300185999141721283E+01    0.262472997068313418E+03
    0.104597097736249367E+00    0.300791514903428769E+01   -0.886896569606317797E+00   -0.840293481966609690E+00   -0.198519549045197685E+01   -0.423327878433849669E+01    0.277716537894363569E-01   -0.168799728771306334E+00    0.400181047020167935E+00    0.269252813262266188E+00    0.998641219556947490E+01    0.100161932864037806E+01    0.993671347159056697E-05   -0.299930825919705546E+01    0.262484537186654336E+03
    0.104101238447341871E+00    0.302311871702181634E+01   -0.896299389959219539E+00   -0.825272441844537852E+00   -0.199113686976021498E+01   -0.422073078839765436E+01   -0.167207091801646612E-01   -0.102497019587264759E+00    0.401485247348741303E+00    0.268868751426300179E+00    0.993122892382873346E+01    0.100626265040339291E+01    0.100663146250884164E-04   -0.300092388126437637E+01    0.262582708129366381E+03
    0.105021513216529527E+00    0.299310300388111905E+01   -0.901038047376644613E+00   -0.782115314191397459E+00   -0.200797433784913615E+01   -0.418643860370386367E+01    0.163312183423549584E-01    0.712251487054338384E-01    0.402372258290160822E+00    0.268994577899054010E+00    0.100215549517033082E+02    0.100504303320880961E+01    0.995077278664447502E-05   -0.300023508053332133E+01    0.262593081194166473E+03
    0.986971255329294195E-01    0.294798112322866501E+01   -0.887410964411660785E+00   -0.780546931325122983E+00   -0.196887356542159431E+01   -0.416464868797965337E+01    0.398606425014520482E-01    0.157051300166646257E+00    0.402810469342306410E+00    0.268455734910777621E+00    0.101212601107749940E+02    0.992963358424419740E+00    0.102714233372444578E-04   -0.300347920671918578E+01    0.262649734177757182E+03
    0.990599929221893660E-01    0.302336061308744242E+01   -0.912287186371175451E+00   -0.814259466372080354E+00   -0.201388043784742621E+01   -0.421334585456202504E+01   -0.220987204919467217E-01   -0.537071095556846956E-01    0.396317485593657370E+00    0.272340473567954766E+00    0.999969661120399600E+01    0.100060991954256240E+01    0.103571323564521864E-04   -0.300409403671849873E+01    0.262679920068376930E+03
    0.101298817816040554E+00    0.298843257787322614E+01   -0.918228847621449518E+00   -0.773660371039467165E+00   -0.201835359412165616E+01   -0.422140685165006335E+01    0.265553339671615873E-01    0.160315475323841383E+00    0.399099436919466644E+00    0.270031255693220895E+00    0.100279837081762100E+02    0.999561758542659495E+00    0.982000567741911545E-05   -0.299869252777177842E+01    0.262731330736359837E+03
    0.102628074028130456E+00    0.304191450603881641E+01   -0.905693742215603947E+00   -0.830535548809249846E+00   -0.201783599337498742E+01   -0.425721434242681962E+01    0.631536486421779841E-02    0.166523278256709872E+00    0.395482341337546728E+00    0.272510686583893824E+00    0.100719118323326313E+02    0.100070844074897725E+01    0.101936346602251855E-04   -0.300319805799745243E+01    0.262731641840662007E+03
    0.976313006534077488E-01    0.302065961313059894E+01   -0.892496995420067663E+00   -0.817772844613173788E+00   -0.200176504982910153E+01   -0.422101853409622052E+01   -0.662012760284369506E-02    0.257813792517183060E-01    0.397269614100033253E+00    0.272159058776527019E+00    0.991712302924710798E+01    0.996209214291679190E+00    0.950010112481600206E-05   -0.299278924869895091E+01    0.262767940096640700E+03
    0.108112492093795254E+00    0.304142822991133599E+01   -0.908581293122690425E+00   -0.852421118013390711E+00   -0.203700962979636024E+01   -0.423464199986652545E+01    0.329621168194922376E-01    0.402928161137730001E-01    0.396201623374896394E+00    0.272331501285384747E+00    0.997470354030731166E+01    0.100481239511642939E+01    0.101622625786882800E-04   -0.300262572156860541E+01    0.262776950935562752E+03
    0.966809581986609601E-01    0.297563716805583667E+01   -0.902452183067955716E+00   -0.791826779784084778E+00   -0.200311477079856104E+01   -0.417220849269283800E+01   -0.125754601484366901E-01    0.241941874092015397E+00    0.401836783696037314E+00    0.269413335410262744E+00    0.993677991380188175E+01    0.100170556648837583E+01    0.100666270185916092E-04   -0.300025816414402247E+01    0.262854640942357207E+03
    0.999542036188323380E-01    0.296513482464579603E+01   -0.891727628271112849E+00   -0.795204585012781351E+00   -0.196776113917923823E+01   -0.414264201556827771E+01    0.153817425529858554E-01   -0.495327430845353689E-01    0.405479220272256802E+00    0.266207482015734520E+00    0.999396090002187343E+01    0.100199626607958203E+01    0.101647958013979776E-04   -0.300164568484875005E+01    0.262894242080474044E+03
    0.947516792022877752E-01    0.295674623113119850E+01   -0.902681937011593050E+00   -0.754935279794223035E+00   -0.198058572058444149E+01   -0.415635919999071124E+01    0.148637600920302759E-01   -0.457116364828866750E-01    0.403370374920333508E+00    0.266732029321907094E+00    0.100490873603147257E+02    0.993160554790586958E+00    0.999147997454712691E-05   -0.299943090513988686E+01    0.262913387921484627E+03
    0.996183553719198756E-01    0.298737177320482061E+01   -0.902108012931297054E+00   -0.789449978019513665E+00   -0.198043476666308393E+01   -0.422191150552106453E+01   -0.883167948282803650E-03    0.357386146040816755E-02    0.402261061083340032E+00    0.268091419926188734E+00    0.100215245779708155E+02    0.100597257714232757E+01    0.101443061737441573E-04   -0.300261481057108437E+01    0.262956045393984937E+03
    0.972218836314233670E-01    0.296800049419127276E+01   -0.910394982072155301E+00   -0.795555712767754386E+00   -0.198172607147937896E+01   -0.416327103462316916E+01   -0.594920293684353396E-03   -0.319621918685548678E-01    0.402955371611795787E+00    0.267477515916558439E+00    0.100252874872453930E+02    0.996425986997642843E+00    0.995125748529135536E-05   -0.299917767095429877E+01    0.263052293127816597E+03
    0.104259346754256299E+00    0.301229748751373272E+01   -0.902096095706522050E+00   -0.815033554266801019E+00   -0.198424208673030833E+01   -0.418975314990370773E+01   -0.131312855639365011E-01   -0.692513893776869338E-02    0.400921475046461806E+00    0.268238997621429442E+00    0.995215911805838438E+01    0.100023613513897836E+01    0.991149588731542480E-05   -0.299861890569511536E+01    0.263060160312488051E+03
    0.105521536718173436E+00    0.302135615974162874E+01   -0.919585639729108451E+00   -0.778993512489307705E+00   -0.202088775464503989E+01   -0.423992751288211345E+01   -0.172794100684985352E-01    0.720786725167208431E-01    0.396732117798629713E+00    0.270800529624774799E+00    0.100456926687645023E+02    0.100412569760233716E+01    0.100853539123125125E-04   -0.300216566117170736E+01    0.263169157445875499E+03
    0.107027908343633626E+00    0.299214232950908965E+01   -0.902560636694936136E+00   -0.802067961058771317E+00   -0.200887007649865978E+01   -0.420161099229919444E+01   -0.143466214615486365E-01    0.257121191838859176E+00    0.400184716294344156E+00    0.269406427379876856E+00    0.100380134463130855E+02    0.100829902181599929E+01    0.100746557918092389E-04   -0.300262856974026304E+01    0.263325874082236737E+03
    0.894097703597473981E-01    0.298820673391875502E+01   -0.904450642591003273E+00   -0.766286813064505523E+00   -0.200275762105021204E+01   -0.419050107163786745E+01    0.145549409341825253E-01    0.547733071441403041E-01    0.399316178770146357E+00    0.270348680282478881E+00    0.100360306454754067E+02    0.990365812149440417E+00    0.995180849391938094E-05   -0.299861527355976110E+01    0.263376030227985723E+03
    0.106353736118904862E+00    0.303076408108299233E+01   -0.918330486546834024E+00   -0.801574628398766365E+00   -0.204833032599988751E+01   -0.423382603173241723E+01    0.620644562228278573E-02    0.233159316846208498E+00    0.397344639935280519E+00    0.270751438943576506E+00    0.998644895089783802E+01    0.100727424617413597E+01    0.974578942531646845E-05   -0.299821646543769704E+01    0.263381201398997234E+03
    0.102582009681208675E+00    0.304392729878235713E+01   -0.909137244782124654E+00   -0.844217091316556534E+00   -0.202076506881526896E+01   -0.422462603353932398E+01   -0.911672214987824248E-02    0.149127024496548799E+00    0.398613596247999136E+00    0.270764035687956095E+00    0.994207730406258250E+01    0.100583799401200324E+01    0.975285228437030370E-05   -0.299771626483006903E+01    0.263383726574465925E+03
    0.102397765309458322E+00    0.298942519547257390E+01   -0.900945560323350492E+00   -0.793850085293735575E+00   -0.198947745273532561E+01   -0.418380432184350415E+01    0.455439206732286550E-01    0.269610709746004318E-01    0.400500181342634043E+00    0.269109784520086548E+00    0.100476148053250505E+02    0.996663367823508284E+00    0.989033598341261915E-05   -0.299893722872547697E+01    0.263418280092261966E+03
    0.945566789291358845E-01    0.301132341020992911E+01   -0.906443409737061501E+00   -0.822540788298024239E+00   -0.202529532908554888E+01   -0.420236914818018548E+01    0.243108886051484063E-01    0.233582354199839415E-01    0.397717389697295254E+00    0.271488021007213365E+00    0.100322239957947215E+02    0.100147552078287849E+01    0.103256107214552820E-04   -0.300411973321663650E+01    0.263453892093131856E+03
    0.101622573489972723E+00    0.298904722876168272E+01   -0.894161338113216075E+00   -0.805195322448046369E+00   -0.197096413742290011E+01   -0.420096183703065673E+01   -0.101221123240229360E-01   -0.191390550902479362E-01    0.401315193362623834E+00    0.268365942799157819E+00    0.997389239878289402E+01    0.994365247647802097E+00    0.967034184039438757E-05   -0.299506601618305091E+01    0.263457952094562927E+03
    0.101405415051360137E+00    0.298937639226067198E+01   -0.916238102749858285E+00   -0.804655738256519371E+00   -0.199269681222915196E+01   -0.417514665631619941E+01    0.623836395650556597E-03    0.775465961780810176E-01    0.401579577907746343E+00    0.267512893578210287E+00    0.996275200587695231E+01    0.100030928099825589E+01    0.996601322074583713E-05   -0.299902951454553079E+01    0.263471621124101773E+03
    0.988131929028224221E-01    0.297994925770840524E+01   -0.882234983551944296E+00   -0.807353845083669697E+00   -0.197285822200994687E+01   -0.417112779821246882E+01   -0.156603897807165993E-01    0.225035996933327098E+00    0.402534920602107438E+00    0.268644600800135358E+00    0.100190695615023024E+02    0.100206067372265117E+01    0.103927134487183129E-04   -0.300480354485587853E+01    0.263489383846511089E+03
    0.101546463824927713E+00    0.300482659815834197E+01   -0.927492547563604219E+00   -0.771817279932529132E+00   -0.201211335934729707E+01   -0.423529152257925201E+01   -0.139436195996935908E-01    0.175539925684747189E+00    0.398395035614785786E+00    0.270728249149793265E+00    0.100058025100309500E+02    0.100691241397605125E+01    0.997704661717102988E-05   -0.300097270365106317E+01    0.263491446145080431E+03
    0.953978286163543743E-01    0.296668115179329206E+01   -0.896107766370411341E+00   -0.766823723568503368E+00   -0.199022784653094753E+01   -0.417929985167167217E+01    0.182078506746989888E-01    0.806916743276193671E-01    0.403647686401472416E+00    0.268171195979097610E+00    0.100649087477267347E+02    0.100494884305261745E+01    0.102911998736771034E-04   -0.300441701456108401E+01    0.263500140060128501E+03
    0.983277359320702260E-01    0.300064769166045053E+01   -0.902384721623677777E+00   -0.831250742132462861E+00   -0.198713828457346864E+01   -0.419487590108558805E+01    0.104361241296118124E-01   -0.217346161135173688E+00    0.399412175242791601E+00    0.270034036353953011E+00    0.998961965609744595E+01    0.999360023470437286E+00    0.103107783598460906E-04   -0.300305948345079798E+01    0.263515411878654163E+03
    0.973546546179981931E-01    0.298096454684248791E+01   -0.902334855384102852E+00   -0.776389468511016645E+00   -0.198040812285754342E+01   -0.420347818269541840E+01   -0.927874507952886063E-02    0.527742131657760183E-01    0.401368260450124192E+00    0.269215283493509261E+00    0.989915120201882459E+01    0.100061081507645855E+01    0.972229144968446940E-05   -0.299558086688461866E+01    0.263534565808552827E+03
    0.101220516886391110E+00    0.304478926845823139E+01   -0.889981195285985294E+00   -0.830411208245706689E+00   -0.202058253077907324E+01   -0.422671296220167214E+01    0.702303536963100328E-03    0.518280899385992200E-01    0.398651730435681639E+00    0.270392465859746356E+00    0.100361119567014700E+02    0.100513658724021449E+01    0.100223721239215902E-04   -0.300152491199872351E+01    0.263560820035504150E+03
    0.102965754995272718E+00    0.299795456373572122E+01   -0.887188673639226266E+00   -0.829956414360134787E+00   -0.200796271608992072E+01   -0.420741673811405725E+01    0.187584583701099206E-01   -0.152912868710805228E+00    0.399302244322208899E+00    0.270222365140613263E+00    0.999524262345877190E+01    0.100240751793222849E+01    0.102492490281223942E-04   -0.300303925648218950E+01    0.263578810549801631E+03
    0.962134388290198928E-01    0.300270485078262972E+01   -0.900883436763994183E+00   -0.817296487683318418E+00   -0.201544777491792715E+01   -0.420900373293360808E+01    0.535425009053085432E-01    0.594028973350297917E-01    0.400984842982721801E+00    0.269123362573348068E+00    0.994536836832644866E+01    0.100900229729541113E+01    0.100372360579117116E-04   -0.300082069742323121E+01    0.263586602790333188E+03
    0.107588838260383568E+00    0.300931919225490851E+01   -0.901386333493016778E+00   -0.814687187178149586E+00   -0.199175706483944026E+01   -0.422823913856380074E+01    0.157833011710017956E-01   -0.153306686203514175E+00    0.397930558334306350E+00    0.270679384908246834E+00    0.100419353006649921E+02    0.997951747528690092E+00    0.100562586240835001E-04   -0.300074781215414399E+01    0.263597847132366041E+03
    0.103206900236346044E+00    0.297707438698855142E+01   -0.916984926901090347E+00   -0.767643810828968043E+00   -0.197096377530936451E+01   -0.419295905242576072E+01    0.276387627804641767E-01    0.137810700409170650E+00    0.401141120580902177E+00    0.268741068499304792E+00    0.100485144723427773E+02    0.998204528541237868E+00    0.101413003839245212E-04   -0.300187967697124947E+01    0.263636673910453624E+03
    0.100405745695821835E+00    0.295060034832651752E+01   -0.907080238058192379E+00   -0.774823410201765483E+00   -0.196485808034052667E+01   -0.416525639423589311E+01    0.221463286858316621E-01   -0.122252485379377163E-01    0.402627640703618617E+00    0.268272492915798022E+00    0.100198940027807577E+02    0.996640127709845225E+00    0.104497318279004795E-04   -0.300430707295977983E+01    0.263649507052489753E+03
    0.103100022837619321E+00    0.305007157650956984E+01   -0.910356767513601284E+00   -0.823843358715718566E+00   -0.204479070259181839E+01   -0.424029056569548946E+01    0.394005530702301598E-02    0.131326871207216200E+00    0.395297825852027496E+00    0.272627325332807868E+00    0.997475200976715648E+01    0.100288119288080835E+01    0.102385751475032344E-04   -0.300298420883802120E+01    0.263658601278207300E+03
    0.935425778525846852E-01    0.297359966989275648E+01   -0.894394532285440746E+00   -0.793358579231007610E+00   -0.199226638841031978E+01   -0.420026420464630590E+01    0.428242219446488548E-01   -0.165905957843250462E+00    0.401576553604428954E+00    0.269223210294795678E+00    0.995974572689216231E+01    0.995223858796099869E+00    0.100026296358288605E-04   -0.299887485450148050E+01    0.263661267807454237E+03
    0.103510332070191780E+00    0.297669636383691483E+01   -0.890097516841301228E+00   -0.836747520102907316E+00   -0.197624067581755725E+01   -0.417950184715476958E+01    0.477245603686995423E-01   -0.177239152756474283E-01    0.401584092701780304E+00    0.268050531302612138E+00    0.100178693557376342E+02    0.998025170062482259E+00    0.100830484439985548E-04   -0.300067258161918371E+01    0.263701496857307177E+03
    0.105265882940878797E+00    0.300767267749946221E+01   -0.892779748945800478E+00   -0.797795051978903658E+00   -0.199976138448584351E+01   -0.421616060728039255E+01    0.396476649407873083E-02   -0.693928338003502176E-02    0.399461618917320072E+00    0.270574735812720513E+00    0.993783425636549111E+01    0.100091805697361047E+01    0.965607697034038683E-05   -0.299515308799018154E+01    0.263736437045730270E+03
    0.101185188335497500E+00    0.298900669654482520E+01   -0.900498018497724928E+00   -0.806808851417846640E+00   -0.199245852723402272E+01   -0.421915456584593151E+01    0.132658337452618014E-02   -0.955038582818446002E-02    0.397999372843728882E+00    0.271939573802997492E+00    0.100272890535094490E+02    0.999837697757365196E+00    0.104230099210698064E-04   -0.300479051839395161E+01    0.263797810071014737E+03
    0.102471403232701874E+00    0.298030833966932462E+01   -0.882576564994845825E+00   -0.804630104858453876E+00   -0.199837608844089409E+01   -0.414908540973003870E+01   -0.137108471941420618E-01    0.223579225595971209E+00    0.403816207079333522E+00    0.268152506037021454E+00    0.100683808943721118E+02    0.100138670984148925E+01    0.103891369068883343E-04   -0.300516989315940952E+01    0.263846729051074362E+03
    0.978161452841970203E-01    0.295695589400818015E+01   -0.902114671131229784E+00   -0.743315430197995397E+00   -0.197585696775550446E+01   -0.416445176163985575E+01    0.184325220802961098E-01   -0.228050267837112131E-01    0.404122729186586205E+00    0.267876877318110218E+00    0.100467473685374546E+02    0.993553604020717240E+00    0.999555725707944144E-05   -0.299955151290646072E+01    0.263873053314714184E+03
    0.935733180719271473E-01    0.299856907681944840E+01   -0.880723743047340690E+00   -0.829123623014830002E+00   -0.199034790865467670E+01   -0.419492937150218559E+01    0.169277790826622976E-01   -0.224560751487253185E+00    0.400307382651083343E+00    0.270616071104250178E+00    0.997833655763464655E+01    0.998896097970131236E+00    0.988343629293457892E-05   -0.299820228944527090E+01    0.263905245646412538E+03
    0.101827380427936376E+00    0.300879282261865200E+01   -0.897370162061356780E+00   -0.833611240033704348E+00   -0.199069230592720103E+01   -0.419332818549477349E+01   -0.332371751567528406E-02   -0.152134157701055983E-02    0.400923396787443098E+00    0.269265704479054513E+00    0.994522189322403172E+01    0.996442447635072837E+00    0.100064139673818280E-04   -0.299925772317127137E+01    0.263909949528771335E+03
    0.940914467886457828E-01    0.298457442497318759E+01   -0.886536521799449417E+00   -0.790265426667676962E+00   -0.199600050167609844E+01   -0.417857753709143331E+01   -0.198128938037918090E-01    0.456655881756589110E-01    0.402211526718813495E+00    0.268764299855357713E+00    0.100652459893049659E+02    0.998820760246437844E+00    0.100809491868446289E-04   -0.300176106070563886E+01    0.263920622841007457E+03
    0.994264355405150013E-01    0.303287168876800450E+01   -0.891591767191574291E+00   -0.806836597968796809E+00   -0.203110291232155937E+01   -0.422446562538593540E+01   -0.191886755501542439E-01    0.465483700987547877E-01    0.398127494111774616E+00    0.271543377808274367E+00    0.100089033347916185E+02    0.100756948710829675E+01    0.101647722798174185E-04   -0.300300219833550308E+01    0.263927070813139323E+03
    0.985732102686771583E-01    0.301188620408920471E+01   -0.904241496677954615E+00   -0.804258831682378883E+00   -0.201210626615541432E+01   -0.423033214179855488E+01    0.559483845034236538E-03   -0.222976496409245328E+00    0.397573415561718990E+00    0.271663892730024781E+00    0.995148980660683513E+01    0.100138451257129013E+01    0.991297759081697008E-05   -0.299886976238912695E+01    0.263956761951015721E+03
    0.970254731683350968E-01    0.297785305974032788E+01   -0.876129974596809191E+00   -0.816128927462916209E+00   -0.196333012737247969E+01   -0.417715072577978042E+01   -0.478483410650198948E-02    0.775910507589134824E-01    0.402654815604060079E+00    0.269051834868466289E+00    0.994509875172283486E+01    0.995665510125066655E+00    0.999094221047994829E-05   -0.299854959978840574E+01    0.263972310546641381E+03
