    0.416881561279296875E+01    0.163994431495666504E+01   -0.222652752995491054E+01   -0.951597324711677952E+18   -0.529831319988485294E+01    1
    0.260469615459442139E+00    0.191121661663055420E+01   -0.228012022972106942E+01   -0.364133065285532160E+18   -0.530331319988484751E+01    1
    0.220041960477828979E+01    0.177899861335754395E+01   -0.229085270166397104E+01   -0.234456083854666464E+18   -0.530831319988485095E+01    1
    0.364333420991897583E+01    0.132025456428527832E+01   -0.224048855900764465E+01   -0.138553016682537552E+18   -0.531331319988484285E+01    1
    0.267288714647293091E+01    0.127374637126922607E+01   -0.222802202105522174E+01   -0.106719795951968704E+18   -0.531831319988483830E+01    1
    0.305406570434570312E+01    0.150172531604766846E+01   -0.228604737520217904E+01   -0.101850874846700816E+18   -0.532331319988484530E+01    1
    0.207514822483062744E+01    0.126614058017730713E+01   -0.222549248337745675E+01   -0.967496987080091680E+17   -0.532831319988484609E+01    1
    0.123336523771286011E+01    0.181623053550720215E+01   -0.235731399655342111E+01   -0.651750418972918800E+17   -0.533331319988484154E+01    1
    0.167728662490844727E+01    0.191741561889648438E+01   -0.246387401223182678E+01   -0.128561091553518760E+17   -0.533831319988483788E+01    1
    0.280070275068283081E+01    0.129805564880371094E+01   -0.235711072087287921E+01   -0.118377031340773220E+17   -0.534331319988483511E+01    1
    0.467985570430755615E+00    0.122702705860137939E+01   -0.233016407489776611E+01   -0.988487465981330600E+16   -0.534831319988484299E+01    1
    0.456663310527801514E+01    0.183359074592590332E+01   -0.254796515107154864E+01   -0.894720348007352500E+16   -0.535331319988485443E+01    1
    0.450891971588134766E+01    0.163247096538543701E+01   -0.250813106894493121E+01   -0.737731453263938900E+16   -0.535831319988483568E+01    1
    0.200073897838592529E+01    0.167800235748291016E+01   -0.247129150032997158E+01   -0.588735898708955300E+16   -0.536331319988484623E+01    1
    0.760661363601684570E+00    0.112679064273834229E+01   -0.231393417119979850E+01   -0.523798964210471100E+16   -0.536831319988485056E+01    1
    0.371061235666275024E+01    0.891933798789978027E+00   -0.222793282866477993E+01   -0.125704519278879600E+16   -0.537331319988484601E+01    1
    0.578093230724334717E+00    0.132954156398773193E+01   -0.249252170920372018E+01   -0.927859046907267750E+15   -0.537831319988484857E+01    1
    0.257119566202163696E+01    0.123768389225006104E+01   -0.247802500724792507E+01   -0.860046174877103125E+15   -0.538331319988484491E+01    1
    0.552585721015930176E+00    0.118349516391754150E+01   -0.245858504176139858E+01   -0.647342079324280750E+15   -0.538831319988483948E+01    1
    0.475797921419143677E+01    0.645894646644592285E+00   -0.212026568651199332E+01   -0.571701423532169750E+15   -0.539331319988484825E+01    1
    0.275150418281555176E+01    0.102532362937927246E+01   -0.237995676398277300E+01   -0.466323600592416812E+15   -0.539831319988485436E+01    1
    0.269318521022796631E+01    0.198143863677978516E+01   -0.267233270406723022E+01   -0.457618970628479312E+15   -0.540331319988484537E+01    1
    0.299429595470428467E+01    0.138199591636657715E+01   -0.256125257015228280E+01   -0.452271616476690875E+15   -0.540831319988483905E+01    1
    0.212680369615554810E+01    0.808520793914794922E+00   -0.218422873020172137E+01   -0.425256550577186125E+15   -0.541331319988484161E+01    1
    0.329516142606735229E+01    0.185404896736145020E+01   -0.269770448207855251E+01   -0.322583222383656688E+15   -0.541831319988483973E+01    1
    0.120939195156097412E+01    0.184942078590393066E+01   -0.267522990107536307E+01   -0.235513251070573469E+15   -0.542331319988484406E+01    1
    0.411897480487823486E+01    0.194029128551483154E+01   -0.277947143316268930E+01   -0.153552126841611156E+15   -0.542831319988484751E+01    1
    0.336672395467758179E+01    0.741517305374145508E+00   -0.223850904107093829E+01   -0.939790588398522500E+14   -0.543331319988484829E+01    1
    0.189260900020599365E+01    0.189913547039031982E+01   -0.281107025742530814E+01   -0.260815617348772734E+14   -0.543831319988484552E+01    1
    0.191612809896469116E+01    0.136102330684661865E+01   -0.273011554479599017E+01   -0.159400947129616699E+14   -0.544331319988483830E+01    1
    0.199068069458007812E+01    0.675373315811157227E+00   -0.225363994240760812E+01   -0.145613467153961797E+14   -0.544831319988483820E+01    1
    0.243246078491210938E+01    0.670883417129516602E+00   -0.226214934587478655E+01   -0.133071345381247227E+14   -0.545331319988484342E+01    1
    0.684975385665893555E+00    0.115658366680145264E+01   -0.266292912960052508E+01   -0.115670205305023594E+14   -0.545831319988484953E+01    1
    0.367320328950881958E+01    0.466359138488769531E+00   -0.218301720023155221E+01   -0.867749026610881836E+13   -0.546331319988484410E+01    1
    0.873243808746337891E-01    0.497542023658752441E+00   -0.221102188229560870E+01   -0.604463871723464258E+13   -0.546831319988483777E+01    1
    0.490661054849624634E+01    0.891410350799560547E+00   -0.258191875815391558E+01   -0.311570587741460889E+13   -0.547331319988483678E+01    1
    0.233567059040069580E+00    0.130950808525085449E+01   -0.281027634143829363E+01   -0.277425168468725342E+13   -0.547831319988484022E+01    1
    0.250664681196212769E+01    0.172599363327026367E+01   -0.293280525207519549E+01   -0.225855223921006982E+13   -0.548331319988484100E+01    1
    0.390811264514923096E+01    0.177383673191070557E+01   -0.303284488916397077E+01   -0.115610743941174683E+13   -0.548831319988484623E+01    1
    0.218360215425491333E+01    0.247896432876586914E+00   -0.229391739368438730E+01   -0.513608047874546387E+12   -0.549331319988485411E+01    1
    0.237661004066467285E+00    0.189519548416137695E+01   -0.305959379076957738E+01   -0.319088383962245850E+12   -0.549831319988485046E+01    1
    0.184899955987930298E+01    0.188155198097229004E+01   -0.306013343930244464E+01   -0.307935504814563660E+12   -0.550331319988484413E+01    1
    0.105274319648742676E+00    0.190951526165008545E+01   -0.306981617212295532E+01   -0.291541350158059692E+12   -0.550831319988484491E+01    1
    0.108596384525299072E+00    0.464605569839477539E+00   -0.235541485548019436E+01   -0.242822473272572144E+12   -0.551331319988484569E+01    1
    0.199485152959823608E+01    0.779623508453369141E+00   -0.255254092812538147E+01   -0.199484438613357635E+12   -0.551831319988484470E+01    1
    0.145556092262268066E+01    0.152693867683410645E+00   -0.237210368514060965E+01   -0.986566423037115936E+11   -0.552331319988484637E+01    1
    0.275082677602767944E+01    0.101208066940307617E+01   -0.281877762079238892E+01   -0.981048568621459656E+11   -0.552831319988484449E+01    1
    0.106079638004302979E+01    0.267646074295043945E+00   -0.237575158476829529E+01   -0.897146704116929016E+11   -0.553331319988484527E+01    1
    0.127339959144592285E+01    0.837967395782470703E+00   -0.268110121488571185E+01   -0.424158979909030380E+11   -0.553831319988484871E+01    1
    0.591528415679931641E+00    0.160770547389984131E+01   -0.312797254920005807E+01   -0.302862649751427231E+11   -0.554331319988485038E+01    1
    0.349891155958175659E+01    0.109962046146392822E+01   -0.299240080714225787E+01   -0.242538003544738960E+11   -0.554831319988485117E+01    1
    0.495167106389999390E+01    0.322356462478637695E+00   -0.246229430437088004E+01   -0.150245501609185810E+11   -0.555331319988485106E+01    1
    0.494226127862930298E+01    0.152788233757019043E+01   -0.327032343149185190E+01   -0.105918184653839188E+11   -0.555831319988484740E+01    1
    0.431633144617080688E+01    0.384284973144531250E+00   -0.248926151990890521E+01   -0.949860184735067558E+10   -0.556331319988484108E+01    1
    0.467087298631668091E+01    0.159268355369567871E+01   -0.329003719687461871E+01   -0.918661542052383614E+10   -0.556831319988484541E+01    1
    0.197131872177124023E+01    0.111586141586303711E+01   -0.303202988505363447E+01   -0.885264783593056107E+10   -0.557331319988484619E+01    1
    0.331064999103546143E+01    0.295270919799804688E+00   -0.248836008906364459E+01   -0.806213655398501205E+10   -0.557831319988484164E+01    1
    0.158592671155929565E+01    0.131915414333343506E+01   -0.314763998985290527E+01   -0.757802423377753448E+10   -0.558331319988483532E+01    1
    0.469210147857666016E+00    0.129147255420684814E+01   -0.315217082500457746E+01   -0.572534359510189819E+10   -0.558831319988483610E+01    1
