    0.398876140844674931E+00    0.395543318902832581E+02
    0.398900739917322833E+00    0.397611532862915809E+02
    0.401083359970788034E+00    0.399122124239155482E+02
    0.401049779067254031E+00    0.401812989709528452E+02
    0.398955467531585950E+00    0.402048137683731142E+02
    0.401046707201274721E+00    0.402054925344811735E+02
    0.398968939171050141E+00    0.403105389708574933E+02
    0.399035593189244975E+00    0.408133837962327561E+02
    0.400950431381738526E+00    0.409279256310971604E+02
    0.399090450527634200E+00    0.412019599024990839E+02
    0.399129598091010895E+00    0.414653090849083199E+02
    0.399143714735457678E+00    0.415574237047550668E+02
    0.400828771815885554E+00    0.417414893709464678E+02
    0.400789023090324714E+00    0.419832457288111272E+02
    0.400788976568702215E+00    0.419835217359175203E+02
    0.400780624992350010E+00    0.420328075668352099E+02
    0.399221074902031736E+00    0.420354086603780814E+02
    0.399221134270116795E+00    0.420357580684330969E+02
    0.400748581779398483E+00    0.422170517492573580E+02
    0.400746719756694458E+00    0.422275213098875710E+02
    0.399264353821089435E+00    0.422830415219559086E+02
    0.399264959587783241E+00    0.422864069329061110E+02
    0.400734925891167493E+00    0.422932302531226156E+02
    0.399267461893005382E+00    0.423002793498560905E+02
    0.400714322692702407E+00    0.424055156953139445E+02
    0.399299287801012259E+00    0.424725814539555699E+02
    0.400698314543699863E+00    0.424905594802859667E+02
    0.400697637017219721E+00    0.424941164388550021E+02
    0.400696802902186844E+00    0.424984907428978431E+02
    0.399304649185742933E+00    0.425008526860526388E+02
    0.400683575645216228E+00    0.425671597426591148E+02
    0.399321140655660933E+00    0.425864501115394845E+02
    0.399326910524364476E+00    0.426159119232355010E+02
    0.399328613447273773E+00    0.426245591394924901E+02
    0.400665767100562287E+00    0.426575381081825853E+02
    0.400660218411509617E+00    0.426852112739122092E+02
    0.399350650913963878E+00    0.427344825134586230E+02
    0.399352124922694118E+00    0.427417037533584079E+02
    0.399358236592268101E+00    0.427714696845766369E+02
    0.399360361200867653E+00    0.427817510433408259E+02
    0.400638024150528960E+00    0.427935902283543186E+02
    0.400635645603433899E+00    0.428049857385904318E+02
    0.399369445213409613E+00    0.428253249272582650E+02
    0.400630695910105805E+00    0.428285633220125845E+02
    0.399370886432384664E+00    0.428321807214382559E+02
    0.399374477524989113E+00    0.428491949625126978E+02
    0.400614738718434837E+00    0.429033220141703495E+02
    0.399390377706960009E+00    0.429233558956701131E+02
    0.399392151588979505E+00    0.429315109454270427E+02
    0.399400347071590167E+00    0.429688788601063294E+02
    0.400593926535374123E+00    0.429979528942323341E+02
    0.399418990810559704E+00    0.430519934856313142E+02
    0.400578786580224111E+00    0.430647488233925131E+02
    0.399423304076285957E+00    0.430708476616193749E+02
    0.399429507857185728E+00    0.430977188844552970E+02
    0.400570735598765326E+00    0.430995677647963404E+02
    0.400568162904700487E+00    0.431105915251424392E+02
    0.399434331260141606E+00    0.431184099261343547E+02
    0.400554724732204936E+00    0.431673647975900039E+02
    0.400546910088616315E+00    0.431997561199112496E+02
    0.400546910088616315E+00    0.431997561199112496E+02
    0.399455108800950365E+00    0.432055279621549744E+02
    0.399456016191501617E+00    0.432092581406399390E+02
    0.400543401533378751E+00    0.432141496888604593E+02
    0.399460074132875598E+00    0.432258636756251491E+02
    0.400538109932593644E+00    0.432356831427445698E+02
    0.400529941704285131E+00    0.432685096538087208E+02
    0.400529045550549356E+00    0.432720806058569423E+02
    0.399478338621983786E+00    0.432990622051091094E+02
    0.399488777964869368E+00    0.433397668846199338E+02
    0.400509323686089824E+00    0.433491397951329205E+02
    0.399492769672179115E+00    0.433551133937298587E+02
    0.399492769672179115E+00    0.433551133937298587E+02
    0.400506670224221428E+00    0.433592846036195283E+02
    0.399495363366790979E+00    0.433650205277117422E+02
    0.399495895670660905E+00    0.433670474773887733E+02
    0.399498686376761003E+00    0.433776390927330766E+02
    0.399500875127777766E+00    0.433859048925473658E+02
    0.400497563302347703E+00    0.433937001108517890E+02
    0.399503477036080523E+00    0.433956838523627368E+02
    0.400496235480402141E+00    0.433986659567433932E+02
    0.399507034115749671E+00    0.434089698843445078E+02
    0.399508325853020929E+00    0.434137709674848935E+02
    0.399508454866888296E+00    0.434142497886907250E+02
    0.400491495061270741E+00    0.434162862960071294E+02
    0.400491495061270741E+00    0.434162862960071294E+02
    0.400491437634118042E+00    0.434164987198992733E+02
    0.400491437634118042E+00    0.434164987198992733E+02
    0.399510928858659853E+00    0.434234073999002064E+02
    0.399510928858659853E+00    0.434234073999002064E+02
    0.400487536154078116E+00    0.434308723156957228E+02
    0.399514304268543063E+00    0.434358270172925600E+02
    0.399516297923946939E+00    0.434431220873615729E+02
    0.400483230974437832E+00    0.434466004378166559E+02
    0.400482928711240305E+00    0.434476994635012943E+02
    0.400482134608217910E+00    0.434505835418773856E+02
    0.400481183175743771E+00    0.434540327796314472E+02
    0.400481183175743771E+00    0.434540327796314472E+02
    0.399521631811763978E+00    0.434624917968561277E+02
    0.400477943062765018E+00    0.434657281598419516E+02
    0.400477426772239797E+00    0.434675844533490476E+02
    0.400470862613103828E+00    0.434910108634422059E+02
    0.400469708921732614E+00    0.434950947386585014E+02
    0.400464932114800276E+00    0.435118973790517600E+02
    0.399538645548422056E+00    0.435228389695559486E+02
    0.399545512653186219E+00    0.435465765041124371E+02
    0.399545512653186219E+00    0.435465765041124371E+02
    0.399546488635944330E+00    0.435499212535385567E+02
    0.399546488635944330E+00    0.435499212535385567E+02
    0.400453882379448456E+00    0.435501081153165472E+02
    0.400453178404608257E+00    0.435525114110172709E+02
    0.400453178404608257E+00    0.435525114110172709E+02
    0.399549610494215335E+00    0.435605716911867873E+02
    0.400448841926567489E+00    0.435672335382553513E+02
    0.400444854119680393E+00    0.435806471793338375E+02
    0.400444854119680393E+00    0.435806471793338375E+02
    0.400438201247933001E+00    0.436027591275387962E+02
    0.399564298980355392E+00    0.436096937675777951E+02
    0.400434533829144568E+00    0.436148061537179217E+02
    0.399566113485943730E+00    0.436156487720031549E+02
    0.400434205206740002E+00    0.436158807024874520E+02
    0.400429936835739742E+00    0.436297639168192433E+02
    0.399575768324651637E+00    0.436469164003433647E+02
    0.399575768324651637E+00    0.436469164003433647E+02
    0.400424340560861514E+00    0.436477587307491532E+02
    0.400424340560861514E+00    0.436477587307491532E+02
    0.399579131900740181E+00    0.436576440184960433E+02
    0.400420763893794274E+00    0.436591361700559588E+02
    0.400420356336371630E+00    0.436604265131637064E+02
    0.400420356336371630E+00    0.436604265131637064E+02
    0.400415241067020311E+00    0.436765154608843673E+02
    0.399589011365399427E+00    0.436886586881463685E+02
    0.399589011365399427E+00    0.436886586881463685E+02
    0.399589296526338456E+00    0.436895429431452342E+02
    0.399591222255807066E+00    0.436954983463596562E+02
    0.400406823894519537E+00    0.437025616124601726E+02
    0.400406823894519537E+00    0.437025616124601726E+02
    0.400402424141210467E+00    0.437159642374623374E+02
    0.400402424141210467E+00    0.437159642374623374E+02
    0.400402348647089179E+00    0.437161929391330517E+02
    0.400400290697571326E+00    0.437224107788713638E+02
    0.400400290697571326E+00    0.437224107788713638E+02
    0.400399915527226480E+00    0.437235408777341092E+02
    0.399603057466601186E+00    0.437314838839182300E+02
    0.400394977771085681E+00    0.437383158975297661E+02
    0.399606204087925299E+00    0.437408732216225857E+02
    0.399606204087925299E+00    0.437408732216225857E+02
    0.400393874373427772E+00    0.437415924819417512E+02
    0.399608697525961176E+00    0.437482603646146089E+02
    0.399614964351705459E+00    0.437666192583727067E+02
    0.399614964351705459E+00    0.437666192583727067E+02
    0.399616511533209595E+00    0.437711061077580723E+02
    0.399616945932571910E+00    0.437723626203197469E+02
    0.400380760593115059E+00    0.437798333958693746E+02
    0.400380760593115059E+00    0.437798333958693746E+02
    0.400380306131541019E+00    0.437811354600581737E+02
    0.400380170795001933E+00    0.437815229085718087E+02
    0.399622259061668650E+00    0.437876156309564593E+02
    0.399622259061668650E+00    0.437876156309564593E+02
    0.399623438693791133E+00    0.437909732017640678E+02
    0.399623438693791133E+00    0.437909732017640678E+02
    0.399623450919764256E+00    0.437910079453358634E+02
    0.399623450919764256E+00    0.437910079453358634E+02
    0.399624199211930320E+00    0.437931322799634799E+02
    0.400375670522807314E+00    0.437943280810457622E+02
    0.400375670522807314E+00    0.437943280810457622E+02
    0.400374080321884374E+00    0.437988164558065094E+02
    0.400372807153862698E+00    0.438023962905834594E+02
    0.400372807153862698E+00    0.438023962905834594E+02
    0.399633667392949921E+00    0.438196461780831115E+02
    0.400366284957298091E+00    0.438205439155133547E+02
    0.400366284957298091E+00    0.438205439155133547E+02
    0.399634536959518505E+00    0.438220472808747772E+02
    0.399634620640604565E+00    0.438222780451092575E+02
    0.399637547143238736E+00    0.438303150759439859E+02
    0.399637547143238736E+00    0.438303150759439859E+02
    0.400357359184059403E+00    0.438448608419955832E+02
    0.399643677353228588E+00    0.438469407014572710E+02
    0.399646424355978469E+00    0.438542986820146936E+02
    0.399646424355978469E+00    0.438542986820146936E+02
    0.399647725494324313E+00    0.438577639488433491E+02
    0.399647725494324313E+00    0.438577639488433491E+02
    0.400352212144434727E+00    0.438586107846599091E+02
    0.400352212144434727E+00    0.438586107846599091E+02
    0.400349041659796456E+00    0.438669813314960564E+02
    0.400349041659796456E+00    0.438669813314960564E+02
    0.399654033275745890E+00    0.438743819095364458E+02
    0.399657958027130833E+00    0.438845700473203806E+02
    0.399657958027130833E+00    0.438845700473203806E+02
    0.400338870672219405E+00    0.438933239024109128E+02
    0.400338614029387641E+00    0.438939785350511542E+02
    0.400338614029387641E+00    0.438939785350511542E+02
    0.400338571908150642E+00    0.438940859286199228E+02
    0.399663270046084651E+00    0.438981740286064763E+02
    0.399663270046084651E+00    0.438981740286064763E+02
    0.400334612015912750E+00    0.439041225844303185E+02
    0.399665627983748439E+00    0.439041443569737524E+02
    0.400333264152873070E+00    0.439075119407844952E+02
    0.399668438259400127E+00    0.439112051563020884E+02
    0.400330965136538819E+00    0.439132615465132758E+02
    0.400330965136538819E+00    0.439132615465132758E+02
    0.400327194341144166E+00    0.439226058340588779E+02
    0.400327194341144166E+00    0.439226058340588779E+02
    0.400326944975657184E+00    0.439232200080316488E+02
    0.400326944975657184E+00    0.439232200080316488E+02
    0.400326376455104826E+00    0.439246184950399012E+02
    0.399674436983592674E+00    0.439260773399954942E+02
    0.400320230074075134E+00    0.439395825555168003E+02
    0.400316883175036164E+00    0.439476114465724947E+02
    0.399685939454201888E+00    0.439538342996118772E+02
    0.399685939454201888E+00    0.439538342996118772E+02
    0.399686144350438088E+00    0.439543196820629660E+02
    0.400313722729926214E+00    0.439551156915170083E+02
    0.399688570694243572E+00    0.439600433833425726E+02
    0.400311304669763612E+00    0.439608064564555079E+02
    0.400311180550015466E+00    0.439610973781705283E+02
    0.399690628891947619E+00    0.439648637793519583E+02
    0.399690628891947619E+00    0.439648637793519583E+02
    0.399691171803073342E+00    0.439661299701066497E+02
    0.400308045045447869E+00    0.439684081755332343E+02
    0.400305957935160217E+00    0.439732335144220485E+02
    0.400304470409651947E+00    0.439766526275618048E+02
    0.400304470409651947E+00    0.439766526275618048E+02
    0.399695762174731739E+00    0.439767467678288710E+02
