    0.263377320860930064E+01    0.545660806661366071E+00   -0.298241668105153046E+01   -0.214391822131299938E+06
    0.262839700647791652E+01    0.553233110405976336E+00   -0.298232392991986783E+01   -0.214390755916261813E+06
    0.262390243190303085E+01    0.549953738554204374E+00   -0.298280103624474657E+01   -0.214390454499307118E+06
    0.261812659815463444E+01    0.547622136958888062E+00   -0.298259874795960567E+01   -0.214388781261454016E+06
    0.258917781543032532E+01    0.549569868646421100E+00   -0.298190778226397679E+01   -0.214388335826612747E+06
    0.263554259557934589E+01    0.550606761592143279E+00   -0.298240982474204230E+01   -0.214388332063877344E+06
    0.259713027711853517E+01    0.553574897509362063E+00   -0.298245073277276918E+01   -0.214388323915644025E+06
    0.263174346835257689E+01    0.549937508617329485E+00   -0.298189519279104198E+01   -0.214388133066562819E+06
    0.263782723988902612E+01    0.549538910036592498E+00   -0.298228999145141893E+01   -0.214387952294752817E+06
    0.261597410043683531E+01    0.552870670025823019E+00   -0.298267397754212249E+01   -0.214387900652623444E+06
    0.262505517056229465E+01    0.552623412521283663E+00   -0.298241004907631790E+01   -0.214387861743928079E+06
    0.262790829719111674E+01    0.544787335899113767E+00   -0.298185830957175790E+01   -0.214387766692348698E+06
    0.260630879747411015E+01    0.548100733334086154E+00   -0.298254512657773141E+01   -0.214387513388655963E+06
    0.260263706882120349E+01    0.547990097551652733E+00   -0.298249111388139720E+01   -0.214387464669244073E+06
    0.263113351708525123E+01    0.546565100693084616E+00   -0.298173107943609050E+01   -0.214387398425631109E+06
    0.260065570116506528E+01    0.548204685669498426E+00   -0.298168708729195409E+01   -0.214387380995483632E+06
    0.262729313320595681E+01    0.550507591994071510E+00   -0.298192813148997304E+01   -0.214387307884367445E+06
    0.260100513015225010E+01    0.552478817384793541E+00   -0.298263946145748715E+01   -0.214387204851548624E+06
    0.260080510955774269E+01    0.547773396381298516E+00   -0.298241641536176338E+01   -0.214387150173052243E+06
    0.262036759468245828E+01    0.545014955270058943E+00   -0.298179238675976599E+01   -0.214386870454896620E+06
    0.261667576144188896E+01    0.546836872174129018E+00   -0.298240730788900388E+01   -0.214386854642399063E+06
    0.260550529556402566E+01    0.551739883568276634E+00   -0.298267659601507562E+01   -0.214386747759144782E+06
    0.259261539301450972E+01    0.548259020768049443E+00   -0.298217119219916960E+01   -0.214386696902839496E+06
    0.262978921014145151E+01    0.546407738898995743E+00   -0.298177913174838682E+01   -0.214386630773984536E+06
    0.261154635889184128E+01    0.547409563666347854E+00   -0.298244940453144070E+01   -0.214386570836093684E+06
    0.260480310826898931E+01    0.545812622926454827E+00   -0.298194632148110461E+01   -0.214386557906320639E+06
    0.263149098934499293E+01    0.550676803883641819E+00   -0.298229480389289980E+01   -0.214386521465145488E+06
    0.260421201148361448E+01    0.550853562330177571E+00   -0.298264740264498140E+01   -0.214386448364700598E+06
    0.259608606224292604E+01    0.547547906291380504E+00   -0.298191360379246184E+01   -0.214386429508728936E+06
    0.260263559052246940E+01    0.551035836239978316E+00   -0.298263348065515821E+01   -0.214386412279371027E+06
    0.259072655564538623E+01    0.549747473633539929E+00   -0.298218390027876756E+01   -0.214386364657832746E+06
    0.262210127196266729E+01    0.545253515270951228E+00   -0.298189882107079152E+01   -0.214386255518429418E+06
    0.259229438667829193E+01    0.551164068035463250E+00   -0.298233922341782565E+01   -0.214386241436593060E+06
    0.262869838951232815E+01    0.549335065886741303E+00   -0.298190430446945953E+01   -0.214386125891766074E+06
    0.261207498405089922E+01    0.548685957512926703E+00   -0.298255008840294700E+01   -0.214386027124138724E+06
    0.259188984929564992E+01    0.550442776404430179E+00   -0.298222205983323496E+01   -0.214385967003309663E+06
    0.261725477255386618E+01    0.549031048341927064E+00   -0.298174102128332397E+01   -0.214385958804347494E+06
    0.261364986504430918E+01    0.552735580792136916E+00   -0.298240880553408649E+01   -0.214385925494438445E+06
    0.261801245870681720E+01    0.552431644158578261E+00   -0.298240830580459715E+01   -0.214385888805315597E+06
    0.260021480342663480E+01    0.552486382012708832E+00   -0.298239337228611179E+01   -0.214385828318888758E+06
    0.259918121829740389E+01    0.547457291279916825E+00   -0.298187745213199795E+01   -0.214385800021960313E+06
    0.261254212965770272E+01    0.546032476111468434E+00   -0.298215278488550783E+01   -0.214385770029348292E+06
    0.260238288745082613E+01    0.552348615611719107E+00   -0.298250587753104757E+01   -0.214385760861950053E+06
    0.262893446351202664E+01    0.550049120273711889E+00   -0.298204750742672164E+01   -0.214385742822061380E+06
    0.259449980301802485E+01    0.548981679104429188E+00   -0.298199279230947401E+01   -0.214385721773463883E+06
    0.262223640399768243E+01    0.549995550020648039E+00   -0.298255933069729817E+01   -0.214385679970402241E+06
    0.263150829742406955E+01    0.546845026190130978E+00   -0.298199254584245388E+01   -0.214385671070437646E+06
    0.261710121755127201E+01    0.551382835636881063E+00   -0.298203213411977863E+01   -0.214385607600896416E+06
    0.262754004884386472E+01    0.549435199698134258E+00   -0.298245334278305174E+01   -0.214385586211881484E+06
    0.259677517831235516E+01    0.551696751968985488E+00   -0.298221880823262531E+01   -0.214385579703255149E+06
    0.259584999665305816E+01    0.550992295182503589E+00   -0.298210230111100572E+01   -0.214385567863333155E+06
    0.259696539967538431E+01    0.549209982907162941E+00   -0.298237232182874878E+01   -0.214385547240237967E+06
    0.259529751628344396E+01    0.549125016172774538E+00   -0.298198024544319562E+01   -0.214385540537655936E+06
    0.259961808566247043E+01    0.547327247759020197E+00   -0.298192961379042343E+01   -0.214385533723972883E+06
    0.261571961843092105E+01    0.549958063404261677E+00   -0.298259432179461292E+01   -0.214385525100505882E+06
    0.260411288937667695E+01    0.549679543472024523E+00   -0.298253874937353647E+01   -0.214385520924657729E+06
    0.262561920888864497E+01    0.546993623946312790E+00   -0.298178546793131982E+01   -0.214385518789059337E+06
    0.261471602494147204E+01    0.551675472606865558E+00   -0.298258352538706673E+01   -0.214385515846041671E+06
    0.260860931558055276E+01    0.547707378777019360E+00   -0.298172564536030871E+01   -0.214385487525215111E+06
    0.260006058702745069E+01    0.550724822513055323E+00   -0.298252299833326528E+01   -0.214385486876025243E+06
    0.259434032324359842E+01    0.550815922406748260E+00   -0.298216791598392339E+01   -0.214385483874620899E+06
    0.259719734077912978E+01    0.549875333798201749E+00   -0.298195444399276433E+01   -0.214385477066914085E+06
    0.260396750129938193E+01    0.547904686357140180E+00   -0.298177485435382783E+01   -0.214385470637526363E+06
    0.259833807483375301E+01    0.551249153068709918E+00   -0.298208400779433180E+01   -0.214385461701648950E+06
    0.262264507330529684E+01    0.545783025548004952E+00   -0.298189039323477534E+01   -0.214385456886968139E+06
    0.259957159289397888E+01    0.552014111672517904E+00   -0.298224233961961760E+01   -0.214385410711959790E+06
    0.261932453434540014E+01    0.546769147470115846E+00   -0.298228835864309261E+01   -0.214385400073374069E+06
    0.261839879686557575E+01    0.551671845020597518E+00   -0.298213657878621374E+01   -0.214385387605073745E+06
    0.263160077130656544E+01    0.549172011840899366E+00   -0.298225974444621222E+01   -0.214385380582977697E+06
    0.262171592963097622E+01    0.548030640863396035E+00   -0.298243026305279191E+01   -0.214385347505119978E+06
    0.261104476710938771E+01    0.551290224477261948E+00   -0.298259841022946803E+01   -0.214385336716468097E+06
    0.261236768215372051E+01    0.546582081094245886E+00   -0.298175000057061235E+01   -0.214385335010794806E+06
    0.260488975593885774E+01    0.551434385764423718E+00   -0.298203612161419374E+01   -0.214385313022708200E+06
    0.262316263104846659E+01    0.550765966313058630E+00   -0.298205167942856564E+01   -0.214385306055918307E+06
    0.261850295520476672E+01    0.550876924734497342E+00   -0.298198967572466778E+01   -0.214385296568019461E+06
    0.262508212617905068E+01    0.546888169435877258E+00   -0.298224502876207831E+01   -0.214385271409054461E+06
    0.262935030698460137E+01    0.547348477031069369E+00   -0.298190221951085643E+01   -0.214385266464455286E+06
