    0.475797921419143677E+01    0.645894646644592285E+00   -0.212026568651199332E+01   -0.154591509504481616E+13   -0.529831319988485294E+01    1
    0.416881561279296875E+01    0.163994431495666504E+01   -0.222652752995491054E+01   -0.780146074973448364E+12   -0.530331319988484751E+01    1
    0.212680369615554810E+01    0.808520793914794922E+00   -0.218422873020172137E+01   -0.502590472317659912E+12   -0.530831319988485095E+01    1
    0.364333420991897583E+01    0.132025456428527832E+01   -0.224048855900764465E+01   -0.413089363196821228E+12   -0.531331319988484285E+01    1
    0.267288714647293091E+01    0.127374637126922607E+01   -0.222802202105522174E+01   -0.362818768286087219E+12   -0.531831319988483830E+01    1
    0.260469615459442139E+00    0.191121661663055420E+01   -0.228012022972106942E+01   -0.349098852026612732E+12   -0.532331319988484530E+01    1
    0.367320328950881958E+01    0.466359138488769531E+00   -0.218301720023155221E+01   -0.346675603869657715E+12   -0.532831319988484609E+01    1
    0.207514822483062744E+01    0.126614058017730713E+01   -0.222549248337745675E+01   -0.344355570536235962E+12   -0.533331319988484154E+01    1
    0.371061235666275024E+01    0.891933798789978027E+00   -0.222793282866477993E+01   -0.342456509201499817E+12   -0.533831319988483788E+01    1
    0.873243808746337891E-01    0.497542023658752441E+00   -0.221102188229560870E+01   -0.289116541887294556E+12   -0.534331319988483511E+01    1
    0.336672395467758179E+01    0.741517305374145508E+00   -0.223850904107093829E+01   -0.189233263287435181E+12   -0.534831319988484299E+01    1
    0.220041960477828979E+01    0.177899861335754395E+01   -0.229085270166397104E+01   -0.163445889016403809E+12   -0.535331319988485443E+01    1
    0.305406570434570312E+01    0.150172531604766846E+01   -0.228604737520217904E+01   -0.160739307617741211E+12   -0.535831319988483568E+01    1
    0.199068069458007812E+01    0.675373315811157227E+00   -0.225363994240760812E+01   -0.125836639155521439E+12   -0.536331319988484623E+01    1
    0.243246078491210938E+01    0.670883417129516602E+00   -0.226214934587478655E+01   -0.105138296093550888E+12   -0.536831319988485056E+01    1
