    0.906767798998636576E+00   -0.395756927969042405E+01   -0.265156903425575896E+01    0.663010108376132337E+02
    0.105684814284341977E+01   -0.415351084064729914E+01   -0.251966750768416592E+01    0.671862329354759282E+02
    0.899649824621638228E+00   -0.395107900304082182E+01   -0.262523151010161149E+01    0.679060990481611668E+02
    0.105910266063226199E+01   -0.404768630312268396E+01   -0.264231166578404597E+01    0.682138866611570194E+02
    0.110907212984469905E+01   -0.415549053032633342E+01   -0.253647083249659433E+01    0.696540672753263408E+02
    0.985777175017234497E+00   -0.402066501635967555E+01   -0.260498567439902295E+01    0.700379695255467851E+02
    0.118903500968300357E+01   -0.418370454294195593E+01   -0.247770092990583768E+01    0.700821472040367013E+02
    0.107527468021366901E+01   -0.413695377688631361E+01   -0.249263854807182605E+01    0.703065485252612348E+02
    0.108380887398447934E+01   -0.414446753310913252E+01   -0.250861598751936876E+01    0.703117526535409922E+02
    0.114514467243174178E+01   -0.418198261409044658E+01   -0.250976396161504756E+01    0.703891165282999509E+02
    0.112978128712895831E+01   -0.414259865413112571E+01   -0.255809005140954193E+01    0.705111394788679888E+02
    0.112775304452751213E+01   -0.412339156345407787E+01   -0.257269451543562955E+01    0.706743466331630543E+02
    0.104709293734727837E+01   -0.407596815186364658E+01   -0.257649250353168302E+01    0.708780034619313852E+02
    0.113419674126263903E+01   -0.410349928971553357E+01   -0.257312878340177686E+01    0.709825564285668094E+02
    0.115393341230434743E+01   -0.416059507994066724E+01   -0.254049743204752554E+01    0.712837969856909126E+02
    0.101077980937471867E+01   -0.405540171669093219E+01   -0.256830808043302561E+01    0.713555317748439393E+02
    0.101860448064704090E+01   -0.409143468308695191E+01   -0.251834264099315019E+01    0.713644474520432084E+02
    0.106294522508254663E+01   -0.411955572447227869E+01   -0.249313714952184107E+01    0.713744994457704109E+02
    0.110769000601086764E+01   -0.411177289291725678E+01   -0.256740467184123178E+01    0.713754519468156161E+02
    0.974871057692006548E+00   -0.405652790726897905E+01   -0.251732052823025887E+01    0.714419522356700725E+02
    0.118126493385667919E+01   -0.417289727907981955E+01   -0.248573194293130850E+01    0.714428627853206279E+02
    0.109784788600467631E+01   -0.412469618266064231E+01   -0.254611346061186028E+01    0.714466874879179699E+02
    0.114249446574963720E+01   -0.416699552622935787E+01   -0.251411285214500912E+01    0.715541758553781193E+02
    0.994401979449227036E+00   -0.407293674022861296E+01   -0.251404806002206982E+01    0.715549606276286880E+02
    0.103268341413009290E+01   -0.409658952201393856E+01   -0.248828585775751776E+01    0.716278829030494535E+02
    0.107573156590066366E+01   -0.407832250457937562E+01   -0.257998164417852660E+01    0.717112557289870409E+02
    0.118838280311828726E+01   -0.418308664143778852E+01   -0.251374077441144905E+01    0.717940830473506253E+02
    0.106514408549880257E+01   -0.411117211585658637E+01   -0.253002143923064660E+01    0.718555155587196879E+02
    0.991230589500792347E+00   -0.405396573890928558E+01   -0.254545958094995317E+01    0.720053774990315816E+02
