   -0.365728753000517992E+01   -0.210984719563590579E+04
   -0.365716742515923965E+01   -0.210956021805484124E+04
   -0.364946515972052499E+01   -0.210884622737007476E+04
   -0.365684296179475599E+01   -0.210882481254138702E+04
   -0.364950158068031261E+01   -0.210876237209758119E+04
   -0.365681053929874800E+01   -0.210875453634849919E+04
   -0.364968912198642892E+01   -0.210834448872331131E+04
   -0.365661110981680837E+01   -0.210833515694239441E+04
   -0.364979433945075993E+01   -0.210812021594405905E+04
   -0.364981391180521664E+01   -0.210807930195156132E+04
   -0.365642760314411497E+01   -0.210796891262158988E+04
   -0.364992820402966700E+01   -0.210784541778400126E+04
   -0.365634204683935771E+01   -0.210780462056745864E+04
   -0.365632336500905808E+01   -0.210776929415101768E+04
   -0.365002613112880248E+01   -0.210765184536613606E+04
   -0.365606623099478245E+01   -0.210730308027811725E+04
   -0.365604893203419667E+01   -0.210727305814065721E+04
   -0.365599745358043737E+01   -0.210718472206488104E+04
   -0.365598161229496199E+01   -0.210715784137664787E+04
   -0.365029296074180731E+01   -0.210715623587978598E+04
   -0.365596505401689864E+01   -0.210712989640410569E+04
   -0.365596500386353451E+01   -0.210712981199821434E+04
   -0.365595629350742968E+01   -0.210711517453622673E+04
   -0.365595286340272096E+01   -0.210710942219353910E+04
   -0.365033479959717511E+01   -0.210708273469605092E+04
   -0.365040789647402519E+01   -0.210695705123041853E+04
   -0.365052691592587752E+01   -0.210675982667185872E+04
   -0.365057419540518824E+01   -0.210668402702383946E+04
   -0.365565603276532780E+01   -0.210663702244168462E+04
   -0.365561290827536656E+01   -0.210657257876186441E+04
   -0.365559180778753756E+01   -0.210654143522191544E+04
   -0.365067202075943964E+01   -0.210653177821289955E+04
   -0.365067463767019884E+01   -0.210652779027241968E+04
   -0.365558124540154683E+01   -0.210652594140643487E+04
   -0.365069818606553032E+01   -0.210649210329163361E+04
   -0.365071738559222236E+01   -0.210646327147782222E+04
   -0.365552378918767484E+01   -0.210644278087098110E+04
   -0.365544774519794924E+01   -0.210633563273164100E+04
   -0.365540559749327043E+01   -0.210627767824296689E+04
   -0.365084881232624081E+01   -0.210627228143221964E+04
   -0.365086583898799333E+01   -0.210624835080825505E+04
   -0.365090077578227179E+01   -0.210619983065738415E+04
   -0.365534679182031397E+01   -0.210619852848370829E+04
   -0.365090192143713033E+01   -0.210619825283908767E+04
   -0.365090601859500197E+01   -0.210619261704377232E+04
   -0.365533944446272718E+01   -0.210618877939914091E+04
   -0.365533796607749517E+01   -0.210618682151841358E+04
   -0.365532121944811816E+01   -0.210616473138741685E+04
   -0.365094248406432165E+01   -0.210614293174545855E+04
   -0.365529023701368150E+01   -0.210612428990762101E+04
   -0.365096302468757372E+01   -0.210611531984672683E+04
   -0.365098903651438444E+01   -0.210608074111490350E+04
