    0.417169021625782577E+01   -0.770342252167942831E+00   -0.242620303359762346E+01   -0.258411947447083667E+01    0.381915101308480998E+00   -0.220581710994717054E+06
    0.417544724428551461E+01   -0.928969217029903760E+00   -0.241173333995606942E+01   -0.253967225935534779E+01    0.384850362712699068E+00   -0.220581262091303157E+06
    0.414159182942912807E+01   -0.858319655255119329E+00   -0.241596137503155495E+01   -0.255312772007603783E+01    0.382677054272050898E+00   -0.220581251679981360E+06
    0.416750690844409277E+01   -0.857171572900793599E+00   -0.245405488799085569E+01   -0.257417490915444791E+01    0.382652900259736861E+00   -0.220581233837039676E+06
    0.417708565671886234E+01   -0.956465063618054501E+00   -0.239722364213386196E+01   -0.258976477007575445E+01    0.382485529062378704E+00   -0.220581041907710140E+06
    0.419167695938469187E+01   -0.795051753900638758E+00   -0.240799655937397361E+01   -0.260171897749363445E+01    0.384163092811434737E+00   -0.220580709351746278E+06
    0.421664785359575589E+01   -0.827604234595490595E+00   -0.242428987503565629E+01   -0.261613547829390880E+01    0.379908062457238072E+00   -0.220580146259860019E+06
    0.417513965365169248E+01   -0.881401849063674803E+00   -0.242170888068190848E+01   -0.254617998925325439E+01    0.385438243620395360E+00   -0.220579441334774077E+06
    0.418407722560461792E+01   -0.926645212581910016E+00   -0.239903135021174130E+01   -0.254716134419152418E+01    0.383855746218547900E+00   -0.220579362185944658E+06
    0.415562389505963914E+01   -0.856832110145094639E+00   -0.236204585272859813E+01   -0.255611261513317700E+01    0.388229541348278695E+00   -0.220579258515516471E+06
    0.418389529237699342E+01   -0.794075050860684861E+00   -0.241043186296787049E+01   -0.259489329704196958E+01    0.384559913014734467E+00   -0.220578702165288036E+06
    0.422016429192968268E+01   -0.870169404068926511E+00   -0.242465664144843807E+01   -0.261694898982894397E+01    0.378823637222998777E+00   -0.220578610181759810E+06
    0.421500246381772570E+01   -0.856133897783488251E+00   -0.243166290459852874E+01   -0.262859434858886853E+01    0.379040255368013834E+00   -0.220578543110086350E+06
    0.416527260130341936E+01   -0.857696469796513483E+00   -0.239074707527808172E+01   -0.259729493508007581E+01    0.382024642418019811E+00   -0.220578471961551724E+06
    0.416341646877916460E+01   -0.817642133104206970E+00   -0.243347562402836282E+01   -0.257518190038908745E+01    0.381290466327635302E+00   -0.220577990594318777E+06
    0.422148051478360919E+01   -0.913756921162613978E+00   -0.245515526881260948E+01   -0.258850705381608215E+01    0.379131457975264263E+00   -0.220577826495916874E+06
    0.414999218073791276E+01   -0.903960751634426352E+00   -0.240090852162762447E+01   -0.256741684901356271E+01    0.385228716516291425E+00   -0.220577821681728121E+06
    0.415171105999783840E+01   -0.855955822316035508E+00   -0.239256369020316662E+01   -0.259159493111852468E+01    0.384655028849317071E+00   -0.220577800731032621E+06
    0.417219203244915704E+01   -0.817115366722656944E+00   -0.243756053137439377E+01   -0.256153424037116295E+01    0.383237433930591898E+00   -0.220577790406461369E+06
    0.416940109845487861E+01   -0.887489769988119903E+00   -0.239036140819126253E+01   -0.254196726228950132E+01    0.386762262752483543E+00   -0.220577784313702519E+06
    0.415870817467347464E+01   -0.931738054069072064E+00   -0.241008915208832208E+01   -0.255959377464946414E+01    0.383506330969674958E+00   -0.220577776104029996E+06
    0.415781429671558911E+01   -0.885654898554318670E+00   -0.236687622532431607E+01   -0.257162555434083240E+01    0.385505842945054633E+00   -0.220577731457638787E+06
    0.421916350110700655E+01   -0.844951457916414128E+00   -0.245746269220331115E+01   -0.259715148813195196E+01    0.379387860339851390E+00   -0.220577710565140122E+06
    0.413753477440416262E+01   -0.832991431040857044E+00   -0.241211953838374749E+01   -0.256977971966464258E+01    0.383305006644985347E+00   -0.220577703084274661E+06
    0.419755413165087887E+01   -0.868422486458705123E+00   -0.241087703736411907E+01   -0.259786086734717259E+01    0.379919917815621566E+00   -0.220577694917492860E+06
    0.419797136775563651E+01   -0.951880255421935217E+00   -0.242695290786622708E+01   -0.257626611209442746E+01    0.380156810862937455E+00   -0.220577630920565134E+06
    0.414502005541202578E+01   -0.845051475712969236E+00   -0.238196659174177094E+01   -0.257090816454770321E+01    0.387186630938222698E+00   -0.220577497294639557E+06
    0.414537809656455103E+01   -0.821207046715689337E+00   -0.237523371959311014E+01   -0.256562706388792749E+01    0.386156939022147483E+00   -0.220577282345582236E+06
    0.416182816549196843E+01   -0.855106554321737988E+00   -0.240109213590510118E+01   -0.254062245286816824E+01    0.386615900959678682E+00   -0.220577279633227794E+06
    0.421286104424909880E+01   -0.846074384701453575E+00   -0.246174281884843449E+01   -0.262010363331922314E+01    0.378275867448198855E+00   -0.220577131711619062E+06
    0.416265692241584340E+01   -0.832235095927812196E+00   -0.241395012672991571E+01   -0.260620920384048960E+01    0.381869520983512900E+00   -0.220577092005066865E+06
    0.417416832254948922E+01   -0.903806322083430480E+00   -0.240467935353343343E+01   -0.260313888226883261E+01    0.381719326894271516E+00   -0.220577009897399228E+06
    0.415061123552827027E+01   -0.818349264045354019E+00   -0.237726533809876717E+01   -0.257395365229123119E+01    0.386171435348322323E+00   -0.220576975880412472E+06
